group,company,ticker_x,db_ticker,fiscal_year,revenue_annual_growth,op_income_annual_growth,annual_observations,revenue_growth_bucket_floor,revenue_growth_bucket_label,op_income_growth_bucket_floor,op_income_growth_bucket_label,company_best_growth_metric,company_avg_growth_rate,avg_pair_corr,pc1_share,strong_pair_share
Energy,Bloom Energy,BE,BE,2025,0.11752892950695193,,1,0.1,10%~20%,,,annual revenue YoY,0.11752892950695193,0.25557989466026065,0.40553904809844377,0.1437908496732026
Energy,Brookfield Renewable,BEPC,BEPC,2025,-0.09995171414775472,-0.1231380337636544,1,-0.1,-10%~0%,-0.2,-20%~-10%,annual revenue YoY,-0.09995171414775472,0.25557989466026065,0.40553904809844377,0.1437908496732026
Energy,Constellation Energy,CEG,CEG,2025,-0.03384173195493945,2.2525252525252526,1,-0.1,-10%~0%,2.2,220%~230%,annual revenue YoY,-0.03384173195493945,0.25557989466026065,0.40553904809844377,0.1437908496732026
Energy,Delta Electronics,2308.TW,2308.TW,2025,0.30133916955418516,0.7434943303278545,1,0.30000000000000004,30%~40%,0.7000000000000001,70%~80%,annual revenue YoY,0.30133916955418516,0.25557989466026065,0.40553904809844377,0.1437908496732026
Energy,Dominion Energy,D,D,2025,-0.07318581638262778,1.3593642017968208,1,-0.1,-10%~0%,1.3,130%~140%,annual revenue YoY,-0.07318581638262778,0.25557989466026065,0.40553904809844377,0.1437908496732026
Energy,Eaton,ETN,ETN,2025,0.11777178103315333,,1,0.1,10%~20%,,,annual revenue YoY,0.11777178103315333,0.25557989466026065,0.40553904809844377,0.1437908496732026
Energy,Equinix,EQIX,EQIX,2025,0.12735784111248805,0.2024999999999999,1,0.1,10%~20%,0.2,20%~30%,annual revenue YoY,0.12735784111248805,0.25557989466026065,0.40553904809844377,0.1437908496732026
Energy,GE Vernova,GEV,GEV,2025,0.12089431442638432,,1,0.1,10%~20%,,,annual revenue YoY,0.12089431442638432,0.25557989466026065,0.40553904809844377,0.1437908496732026
Energy,Hitachi,6501.T,6501.T,2025,0.019116027509135325,0.302761110210908,1,0.0,0%~10%,0.30000000000000004,30%~40%,annual revenue YoY,0.019116027509135325,0.25557989466026065,0.40553904809844377,0.1437908496732026
Energy,Iberdrola,IBE.MC,IBE.MC,2025,0.025309388666604704,0.10390818858560791,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.025309388666604704,0.25557989466026065,0.40553904809844377,0.1437908496732026
Energy,NextEra Energy,NEE,NEE,2025,0.07826086956521738,1.5084538103406029,1,0.0,0%~10%,1.5,150%~160%,annual revenue YoY,0.07826086956521738,0.25557989466026065,0.40553904809844377,0.1437908496732026
Energy,RWE,RWE.DE,RWE.DE,2025,-0.2722919418758256,-0.7347956131605184,1,-0.30000000000000004,-30%~-20%,-0.8,-80%~-70%,annual revenue YoY,-0.2722919418758256,0.25557989466026065,0.40553904809844377,0.1437908496732026
Energy,Schneider Electric,SU.PA,SU.PA,2025,0.05239430713181137,0.0669710806697108,1,0.0,0%~10%,0.0,0%~10%,annual revenue YoY,0.05239430713181137,0.25557989466026065,0.40553904809844377,0.1437908496732026
Energy,Siemens Energy,ENR.DE,ENR.DE,2025,0.1338169157115916,,1,0.1,10%~20%,,,annual revenue YoY,0.1338169157115916,0.25557989466026065,0.40553904809844377,0.1437908496732026
Energy,Southern Company,SO,SO,2025,-0.1375046961986407,0.08491620111731835,1,-0.2,-20%~-10%,0.0,0%~10%,annual revenue YoY,-0.1375046961986407,0.25557989466026065,0.40553904809844377,0.1437908496732026
Energy,Vertiv,VRT,VRT,2025,0.20586840024598074,2.9042076991942705,1,0.2,20%~30%,2.9000000000000004,290%~300%,annual revenue YoY,0.20586840024598074,0.25557989466026065,0.40553904809844377,0.1437908496732026
Energy,Vistra,VST,VST,2025,-0.11688311688311692,,1,-0.2,-20%~-10%,,,annual revenue YoY,-0.11688311688311692,0.25557989466026065,0.40553904809844377,0.1437908496732026
HW equipment,Applied Materials,AMAT,AMAT,2016,,,1,,,,,annual op income YoY,,0.17646757711681876,0.3649898946381713,0.08974358974358974
HW equipment,FormFactor,FORM,FORM,2016,,,1,,,,,annual op income YoY,,0.17646757711681876,0.3649898946381713,0.08974358974358974
HW equipment,KLA,KLAC,KLAC,2016,,,1,,,,,annual op income YoY,,0.17646757711681876,0.3649898946381713,0.08974358974358974
HW equipment,Lam Research,LRCX,LRCX,2016,,,1,,,,,annual op income YoY,,0.17646757711681876,0.3649898946381713,0.08974358974358974
HW equipment,MKS Instruments,MKSI,MKSI,2016,,,1,,,,,annual op income YoY,,0.17646757711681876,0.3649898946381713,0.08974358974358974
HW equipment,Onto Innovation,ONTO,ONTO,2016,,,1,,,,,annual op income YoY,,0.17646757711681876,0.3649898946381713,0.08974358974358974
HW equipment,Applied Materials,AMAT,AMAT,2017,0.06470458553791891,0.1138157894736842,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.06470458553791891,0.4656272826647569,0.5429919534878987,0.3076923076923077
HW equipment,FormFactor,FORM,FORM,2017,0.05149517744758514,,1,0.0,0%~10%,,,annual revenue YoY,0.05149517744758514,0.4656272826647569,0.5429919534878987,0.3076923076923077
HW equipment,KLA,KLAC,KLAC,2017,-0.0393796289216114,,1,-0.1,-10%~0%,,,annual revenue YoY,-0.0393796289216114,0.4656272826647569,0.5429919534878987,0.3076923076923077
HW equipment,Lam Research,LRCX,LRCX,2017,0.14151492769423535,0.16286712244473334,1,0.1,10%~20%,0.1,10%~20%,annual revenue YoY,0.14151492769423535,0.4656272826647569,0.5429919534878987,0.3076923076923077
HW equipment,MKS Instruments,MKSI,MKSI,2017,0.04181879418955026,0.15886992940758615,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.04181879418955026,0.4656272826647569,0.5429919534878987,0.3076923076923077
HW equipment,Onto Innovation,ONTO,ONTO,2017,0.12571270645205845,,1,0.1,10%~20%,,,annual revenue YoY,0.12571270645205845,0.4656272826647569,0.5429919534878987,0.3076923076923077
HW equipment,Applied Materials,AMAT,AMAT,2018,0.12071643027228496,0.27111636148848195,1,0.1,10%~20%,0.2,20%~30%,annual revenue YoY,0.12071643027228496,0.5012338391092875,0.5652468379021234,0.24358974358974358
HW equipment,FormFactor,FORM,FORM,2018,0.3595541829875546,,1,0.30000000000000004,30%~40%,,,annual revenue YoY,0.3595541829875546,0.5012338391092875,0.5652468379021234,0.24358974358974358
HW equipment,KLA,KLAC,KLAC,2018,0.060568952424069344,,1,0.0,0%~10%,,,annual revenue YoY,0.060568952424069344,0.5012338391092875,0.5652468379021234,0.24358974358974358
HW equipment,Lam Research,LRCX,LRCX,2018,0.11913744611462485,0.36320156743511434,1,0.1,10%~20%,0.30000000000000004,30%~40%,annual revenue YoY,0.11913744611462485,0.5012338391092875,0.5652468379021234,0.24358974358974358
HW equipment,MKS Instruments,MKSI,MKSI,2018,0.592260338969717,0.004182310423211488,1,0.5,50%~60%,0.0,0%~10%,annual revenue YoY,0.592260338969717,0.5012338391092875,0.5652468379021234,0.24358974358974358
HW equipment,Onto Innovation,ONTO,ONTO,2018,0.18019181606152634,4.850593203297808,1,0.1,10%~20%,4.800000000000001,480%~490%,annual revenue YoY,0.18019181606152634,0.5012338391092875,0.5652468379021234,0.24358974358974358
HW equipment,Applied Materials,AMAT,AMAT,2019,0.35778290993071593,0.8289962825278809,1,0.30000000000000004,30%~40%,0.8,80%~90%,annual revenue YoY,0.35778290993071593,0.7762954479271509,0.7957698665326596,0.9487179487179487
HW equipment,FormFactor,FORM,FORM,2019,0.42867451111151644,,1,0.4,40%~50%,,,annual revenue YoY,0.42867451111151644,0.7762954479271509,0.7957698665326596,0.9487179487179487
HW equipment,KLA,KLAC,KLAC,2019,0.16603188548272696,,1,0.1,10%~20%,,,annual revenue YoY,0.16603188548272696,0.7762954479271509,0.7957698665326596,0.9487179487179487
HW equipment,Lam Research,LRCX,LRCX,2019,0.3614960380693295,0.7706505711860114,1,0.30000000000000004,30%~40%,0.7000000000000001,70%~80%,annual revenue YoY,0.3614960380693295,0.7762954479271509,0.7957698665326596,0.9487179487179487
HW equipment,MKS Instruments,MKSI,MKSI,2019,0.4791282919877531,1.585628262763326,1,0.4,40%~50%,1.5,150%~160%,annual revenue YoY,0.4791282919877531,0.7762954479271509,0.7957698665326596,0.9487179487179487
HW equipment,Onto Innovation,ONTO,ONTO,2019,0.1536162149695428,1.0377384430314485,1,0.1,10%~20%,1.0,100%~110%,annual revenue YoY,0.1536162149695428,0.7762954479271509,0.7957698665326596,0.9487179487179487
HW equipment,Applied Materials,AMAT,AMAT,2020,0.1365491903660363,0.1410060975609757,1,0.1,10%~20%,0.1,10%~20%,annual revenue YoY,0.1365491903660363,0.6885022942082744,0.7140410885187282,0.6153846153846154
HW equipment,FormFactor,FORM,FORM,2020,-0.03421698961237407,-0.22012483531673177,1,-0.1,-10%~0%,-0.30000000000000004,-30%~-20%,annual revenue YoY,-0.03421698961237407,0.6885022942082744,0.7140410885187282,0.6153846153846154
HW equipment,KLA,KLAC,KLAC,2020,0.1599668851906917,,1,0.1,10%~20%,,,annual revenue YoY,0.1599668851906917,0.6885022942082744,0.7140410885187282,0.6153846153846154
HW equipment,Lam Research,LRCX,LRCX,2020,0.38227143288551235,0.6893144114078307,1,0.30000000000000004,30%~40%,0.6000000000000001,60%~70%,annual revenue YoY,0.38227143288551235,0.6885022942082744,0.7140410885187282,0.6153846153846154
HW equipment,MKS Instruments,MKSI,MKSI,2020,0.08305057941718497,0.2150976062011538,1,0.0,0%~10%,0.2,20%~30%,annual revenue YoY,0.08305057941718497,0.6885022942082744,0.7140410885187282,0.6153846153846154
HW equipment,Onto Innovation,ONTO,ONTO,2020,0.0732502802844397,-0.13837538793685056,1,0.0,0%~10%,-0.2,-20%~-10%,annual revenue YoY,0.0732502802844397,0.6885022942082744,0.7140410885187282,0.6153846153846154
HW equipment,Applied Materials,AMAT,AMAT,2021,-0.12553127806046094,-0.25406368292139836,1,-0.2,-20%~-10%,-0.30000000000000004,-30%~-20%,annual revenue YoY,-0.12553127806046094,0.2478983047981845,0.3705954546562394,0.13186813186813187
HW equipment,FormFactor,FORM,FORM,2021,0.11287865200358738,0.37533578886150254,1,0.1,10%~20%,0.30000000000000004,30%~40%,annual revenue YoY,0.11287865200358738,0.2478983047981845,0.3705954546562394,0.13186813186813187
HW equipment,KLA,KLAC,KLAC,2021,0.13184107517500077,,1,0.1,10%~20%,,,annual revenue YoY,0.13184107517500077,0.2478983047981845,0.3705954546562394,0.13186813186813187
HW equipment,Lam Research,LRCX,LRCX,2021,-0.12850404053517028,-0.23295902435472082,1,-0.2,-20%~-10%,-0.30000000000000004,-30%~-20%,annual revenue YoY,-0.12850404053517028,0.2478983047981845,0.3705954546562394,0.13186813186813187
HW equipment,MKS Instruments,MKSI,MKSI,2021,-0.08447785648884387,-0.555150779194495,1,-0.1,-10%~0%,-0.6000000000000001,-60%~-50%,annual revenue YoY,-0.08447785648884387,0.2478983047981845,0.3705954546562394,0.13186813186813187
HW equipment,Onto Innovation,ONTO,ONTO,2021,0.11728954212079601,-1.0987197556964998,1,0.1,10%~20%,,,annual revenue YoY,0.11728954212079601,0.2478983047981845,0.3705954546562394,0.13186813186813187
HW equipment,ASM International,ASM.AS,ASM.AS,2022,,,1,,,,,annual op income YoY,,0.7387310567353678,0.773295979425948,0.8131868131868132
HW equipment,ASML,ASML,ASML,2022,,,1,,,,,annual op income YoY,,0.7387310567353678,0.773295979425948,0.8131868131868132
HW equipment,Advantest,6857.T,6857.T,2022,,,1,,,,,annual op income YoY,,0.7387310567353678,0.773295979425948,0.8131868131868132
HW equipment,Applied Materials,AMAT,AMAT,2022,0.17757393209200445,0.30298507462686564,1,0.1,10%~20%,0.30000000000000004,30%~40%,annual revenue YoY,0.17757393209200445,0.7387310567353678,0.773295979425948,0.8131868131868132
HW equipment,BE Semiconductor Industries,BESI.AS,BESI.AS,2022,,,1,,,,,annual op income YoY,,0.7387310567353678,0.773295979425948,0.8131868131868132
HW equipment,Disco,6146.T,6146.T,2022,,,1,,,,,annual op income YoY,,0.7387310567353678,0.773295979425948,0.8131868131868132
HW equipment,FormFactor,FORM,FORM,2022,0.17668933132472886,0.6871652370021344,1,0.1,10%~20%,0.6000000000000001,60%~70%,annual revenue YoY,0.17668933132472886,0.7387310567353678,0.773295979425948,0.8131868131868132
HW equipment,KLA,KLAC,KLAC,2022,0.2708570808228843,,1,0.2,20%~30%,,,annual revenue YoY,0.2708570808228843,0.7387310567353678,0.773295979425948,0.8131868131868132
HW equipment,Lam Research,LRCX,LRCX,2022,0.040521532007004035,0.08482463813509944,1,0.0,0%~10%,0.0,0%~10%,annual revenue YoY,0.040521532007004035,0.7387310567353678,0.773295979425948,0.8131868131868132
HW equipment,Lasertec,6920.T,6920.T,2022,,,1,,,,,annual op income YoY,,0.7387310567353678,0.773295979425948,0.8131868131868132
HW equipment,MKS Instruments,MKSI,MKSI,2022,0.22644488893567738,1.0655141037306644,1,0.2,20%~30%,1.0,100%~110%,annual revenue YoY,0.22644488893567738,0.7387310567353678,0.773295979425948,0.8131868131868132
HW equipment,Onto Innovation,ONTO,ONTO,2022,0.8192326803881056,,1,0.8,80%~90%,,,annual revenue YoY,0.8192326803881056,0.7387310567353678,0.773295979425948,0.8131868131868132
HW equipment,Screen Holdings,7735.T,7735.T,2022,,,1,,,,,annual op income YoY,,0.7387310567353678,0.773295979425948,0.8131868131868132
HW equipment,Tokyo Electron,8035.T,8035.T,2022,,,1,,,,,annual op income YoY,,0.7387310567353678,0.773295979425948,0.8131868131868132
HW equipment,ASM International,ASM.AS,ASM.AS,2023,0.12829343145855798,0.06746359680950631,1,0.1,10%~20%,0.0,0%~10%,annual revenue YoY,0.12829343145855798,0.7203647268859478,0.7450238103314617,0.7142857142857143
HW equipment,ASML,ASML,ASML,2023,0.30156233765007023,0.3909732798006367,1,0.30000000000000004,30%~40%,0.30000000000000004,30%~40%,annual revenue YoY,0.30156233765007023,0.7203647268859478,0.7450238103314617,0.7142857142857143
HW equipment,Advantest,6857.T,6857.T,2023,0.24840463765731324,0.35787390803544716,1,0.2,20%~30%,0.30000000000000004,30%~40%,annual revenue YoY,0.24840463765731324,0.7203647268859478,0.7450238103314617,0.7142857142857143
HW equipment,Applied Materials,AMAT,AMAT,2023,0.34071619579118706,0.5782359679266895,1,0.30000000000000004,30%~40%,0.5,50%~60%,annual revenue YoY,0.34071619579118706,0.7203647268859478,0.7450238103314617,0.7142857142857143
HW equipment,BE Semiconductor Industries,BESI.AS,BESI.AS,2023,-0.1731045211689397,-0.25080432624335747,1,-0.2,-20%~-10%,-0.30000000000000004,-30%~-20%,annual revenue YoY,-0.1731045211689397,0.7203647268859478,0.7450238103314617,0.7142857142857143
HW equipment,Disco,6146.T,6146.T,2023,0.04020230655677026,0.12095867013584782,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.04020230655677026,0.7203647268859478,0.7450238103314617,0.7142857142857143
HW equipment,FormFactor,FORM,FORM,2023,0.10965433323337415,0.17007208669499208,1,0.1,10%~20%,0.1,10%~20%,annual revenue YoY,0.10965433323337415,0.7203647268859478,0.7450238103314617,0.7142857142857143
HW equipment,KLA,KLAC,KLAC,2023,0.1915654109999545,,1,0.1,10%~20%,,,annual revenue YoY,0.1915654109999545,0.7203647268859478,0.7450238103314617,0.7142857142857143
HW equipment,Lam Research,LRCX,LRCX,2023,0.45610098662622867,0.6762733366195401,1,0.4,40%~50%,0.6000000000000001,60%~70%,annual revenue YoY,0.45610098662622867,0.7203647268859478,0.7450238103314617,0.7142857142857143
HW equipment,Lasertec,6920.T,6920.T,2023,0.5710997263031912,0.7810664578209321,1,0.5,50%~60%,0.7000000000000001,70%~80%,annual revenue YoY,0.5710997263031912,0.7203647268859478,0.7450238103314617,0.7142857142857143
HW equipment,MKS Instruments,MKSI,MKSI,2023,0.2660944206008584,0.5396475770925111,1,0.2,20%~30%,0.5,50%~60%,annual revenue YoY,0.2660944206008584,0.7203647268859478,0.7450238103314617,0.7142857142857143
HW equipment,Onto Innovation,ONTO,ONTO,2023,0.4660806187286164,,1,0.4,40%~50%,,,annual revenue YoY,0.4660806187286164,0.7203647268859478,0.7450238103314617,0.7142857142857143
HW equipment,Screen Holdings,7735.T,7735.T,2023,0.03954144583456354,0.15923608017276014,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.03954144583456354,0.7203647268859478,0.7450238103314617,0.7142857142857143
HW equipment,Tokyo Electron,8035.T,8035.T,2023,0.024229683169613825,-0.042310331402535706,1,0.0,0%~10%,-0.1,-10%~0%,annual revenue YoY,0.024229683169613825,0.7203647268859478,0.7450238103314617,0.7142857142857143
HW equipment,ASM International,ASM.AS,ASM.AS,2024,0.1132617731029244,0.22709146282702197,1,0.1,10%~20%,0.2,20%~30%,annual revenue YoY,0.1132617731029244,0.4934094613186755,0.5469216815056837,0.2857142857142857
HW equipment,ASML,ASML,ASML,2024,0.02556017199775029,-0.002178649237472685,1,0.0,0%~10%,-0.1,-10%~0%,annual revenue YoY,0.02556017199775029,0.4934094613186755,0.5469216815056837,0.2857142857142857
HW equipment,Advantest,6857.T,6857.T,2024,-0.18904803294325778,-0.5454497236790541,1,-0.2,-20%~-10%,-0.6000000000000001,-60%~-50%,annual revenue YoY,-0.18904803294325778,0.4934094613186755,0.5469216815056837,0.2857142857142857
HW equipment,Applied Materials,AMAT,AMAT,2024,0.11802454147335562,0.1304978951952387,1,0.1,10%~20%,0.1,10%~20%,annual revenue YoY,0.11802454147335562,0.4934094613186755,0.5469216815056837,0.2857142857142857
HW equipment,BE Semiconductor Industries,BESI.AS,BESI.AS,2024,0.04942628813085004,-0.08341924720701799,1,0.0,0%~10%,-0.1,-10%~0%,annual revenue YoY,0.04942628813085004,0.4934094613186755,0.5469216815056837,0.2857142857142857
HW equipment,Disco,6146.T,6146.T,2024,0.010738506099085221,0.027462693800512916,1,0.0,0%~10%,0.0,0%~10%,annual revenue YoY,0.010738506099085221,0.4934094613186755,0.5469216815056837,0.2857142857142857
HW equipment,FormFactor,FORM,FORM,2024,-0.02824182705924838,-0.4398906546441176,1,-0.1,-10%~0%,-0.5,-50%~-40%,annual revenue YoY,-0.02824182705924838,0.4934094613186755,0.5469216815056837,0.2857142857142857
HW equipment,KLA,KLAC,KLAC,2024,0.33144054967281567,,1,0.30000000000000004,30%~40%,,,annual revenue YoY,0.33144054967281567,0.4934094613186755,0.5469216815056837,0.2857142857142857
HW equipment,Lam Research,LRCX,LRCX,2024,0.1778245813149737,0.2007573365866262,1,0.1,10%~20%,0.2,20%~30%,annual revenue YoY,0.1778245813149737,0.4934094613186755,0.5469216815056837,0.2857142857142857
HW equipment,Lasertec,6920.T,6920.T,2024,0.304481586325668,0.21992776982969953,1,0.30000000000000004,30%~40%,0.2,20%~30%,annual revenue YoY,0.304481586325668,0.4934094613186755,0.5469216815056837,0.2857142857142857
HW equipment,MKS Instruments,MKSI,MKSI,2024,0.20237288135593223,-0.11731044349070097,1,0.2,20%~30%,-0.2,-20%~-10%,annual revenue YoY,0.20237288135593223,0.4934094613186755,0.5469216815056837,0.2857142857142857
HW equipment,Onto Innovation,ONTO,ONTO,2024,0.23204121254908872,0.9783869619724195,1,0.2,20%~30%,0.9,90%~100%,annual revenue YoY,0.23204121254908872,0.4934094613186755,0.5469216815056837,0.2857142857142857
HW equipment,Screen Holdings,7735.T,7735.T,2024,0.02309693795300638,0.15010691034811097,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.02309693795300638,0.4934094613186755,0.5469216815056837,0.2857142857142857
HW equipment,Tokyo Electron,8035.T,8035.T,2024,-0.22621969133096465,-0.3102964080197327,1,-0.30000000000000004,-30%~-20%,-0.4,-40%~-30%,annual revenue YoY,-0.22621969133096465,0.4934094613186755,0.5469216815056837,0.2857142857142857
HW equipment,ASM International,ASM.AS,ASM.AS,2025,0.0820063422784465,0.16940912490650706,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.0820063422784465,0.6928985870236266,0.7235262928065401,0.6703296703296703
HW equipment,ASML,ASML,ASML,2025,0.15583680372502462,0.25256577926540014,1,0.1,10%~20%,0.2,20%~30%,annual revenue YoY,0.15583680372502462,0.6928985870236266,0.7235262928065401,0.6703296703296703
HW equipment,Advantest,6857.T,6857.T,2025,0.6241757380095498,1.832650117096943,1,0.6000000000000001,60%~70%,1.8,180%~190%,annual revenue YoY,0.6241757380095498,0.6928985870236266,0.7235262928065401,0.6703296703296703
HW equipment,Applied Materials,AMAT,AMAT,2025,0.028388598022105915,-0.017205957883923984,1,0.0,0%~10%,-0.1,-10%~0%,annual revenue YoY,0.028388598022105915,0.6928985870236266,0.7235262928065401,0.6703296703296703
HW equipment,BE Semiconductor Industries,BESI.AS,BESI.AS,2025,-0.02657237441005611,-0.11521491275160922,1,-0.1,-10%~0%,-0.2,-20%~-10%,annual revenue YoY,-0.02657237441005611,0.6928985870236266,0.7235262928065401,0.6703296703296703
HW equipment,Disco,6146.T,6146.T,2025,0.2960077551503695,0.3916535591141366,1,0.2,20%~30%,0.30000000000000004,30%~40%,annual revenue YoY,0.2960077551503695,0.6928985870236266,0.7235262928065401,0.6703296703296703
HW equipment,FormFactor,FORM,FORM,2025,-0.11342532860387977,0.5070658508158508,1,-0.2,-20%~-10%,0.5,50%~60%,annual revenue YoY,-0.11342532860387977,0.6928985870236266,0.7235262928065401,0.6703296703296703
HW equipment,KLA,KLAC,KLAC,2025,0.13940396333735472,,1,0.1,10%~20%,,,annual revenue YoY,0.13940396333735472,0.6928985870236266,0.7235262928065401,0.6703296703296703
HW equipment,Lam Research,LRCX,LRCX,2025,0.01169539350320159,-0.038455749744231715,1,0.0,0%~10%,-0.1,-10%~0%,annual revenue YoY,0.01169539350320159,0.6928985870236266,0.7235262928065401,0.6703296703296703
HW equipment,Lasertec,6920.T,6920.T,2025,0.19365512070547108,0.5298355698100061,1,0.1,10%~20%,0.5,50%~60%,annual revenue YoY,0.19365512070547108,0.6928985870236266,0.7235262928065401,0.6703296703296703
HW equipment,MKS Instruments,MKSI,MKSI,2025,0.021144629264166825,-3.5186385737439223,1,0.0,0%~10%,,,annual revenue YoY,0.021144629264166825,0.6928985870236266,0.7235262928065401,0.6703296703296703
HW equipment,Onto Innovation,ONTO,ONTO,2025,7.958749799796827e-05,-0.36061660907255166,1,0.0,0%~10%,-0.4,-40%~-30%,annual revenue YoY,7.958749799796827e-05,0.6928985870236266,0.7235262928065401,0.6703296703296703
HW equipment,Screen Holdings,7735.T,7735.T,2025,0.2549847350514174,0.46027422098643256,1,0.2,20%~30%,0.4,40%~50%,annual revenue YoY,0.2549847350514174,0.6928985870236266,0.7235262928065401,0.6703296703296703
HW equipment,Tokyo Electron,8035.T,8035.T,2025,0.34617325865409,0.548840145179107,1,0.30000000000000004,30%~40%,0.5,50%~60%,annual revenue YoY,0.34617325865409,0.6928985870236266,0.7235262928065401,0.6703296703296703
Hyperscalers,Amazon,AMZN,AMZN,2016,,,1,,,,,annual op income YoY,,0.4144853174544705,0.5359089468985468,0.2
Hyperscalers,Google,GOOGL,GOOGL,2016,,,1,,,,,annual op income YoY,,0.4144853174544705,0.5359089468985468,0.2
Hyperscalers,Microsoft,MSFT,MSFT,2016,,,1,,,,,annual op income YoY,,0.4144853174544705,0.5359089468985468,0.2
Hyperscalers,Oracle,ORCL,ORCL,2016,,,1,,,,,annual op income YoY,,0.4144853174544705,0.5359089468985468,0.2
Hyperscalers,Amazon,AMZN,AMZN,2017,0.20247673843664304,11.544943820224718,1,0.2,20%~30%,,,annual revenue YoY,0.20247673843664304,0.20087932017927282,0.385964042751037,0.13333333333333333
Hyperscalers,Google,GOOGL,GOOGL,2017,0.13617975485219924,0.17361784675072744,1,0.1,10%~20%,0.1,10%~20%,annual revenue YoY,0.13617975485219924,0.20087932017927282,0.385964042751037,0.13333333333333333
Hyperscalers,Microsoft,MSFT,MSFT,2017,0.07770087409164717,-0.3457617349328146,1,0.0,0%~10%,-0.4,-40%~-30%,annual revenue YoY,0.07770087409164717,0.20087932017927282,0.385964042751037,0.13333333333333333
Hyperscalers,Oracle,ORCL,ORCL,2017,-0.0012802090137165045,-0.06016667795921138,1,-0.1,-10%~0%,-0.1,-10%~0%,annual revenue YoY,-0.0012802090137165045,0.20087932017927282,0.385964042751037,0.13333333333333333
Hyperscalers,Amazon,AMZN,AMZN,2018,0.2708352802646581,0.8746081504702194,1,0.2,20%~30%,0.8,80%~90%,annual revenue YoY,0.2708352802646581,0.6792260941424042,0.7402767569003165,0.6
Hyperscalers,Google,GOOGL,GOOGL,2018,0.20380322447292265,0.2250000000000001,1,0.2,20%~30%,0.2,20%~30%,annual revenue YoY,0.20380322447292265,0.6792260941424042,0.7402767569003165,0.6
Hyperscalers,Microsoft,MSFT,MSFT,2018,-0.025924342808292367,0.435934144595562,1,-0.1,-10%~0%,0.4,40%~50%,annual revenue YoY,-0.025924342808292367,0.6792260941424042,0.7402767569003165,0.6
Hyperscalers,Oracle,ORCL,ORCL,2018,-0.03084288180819339,-0.09134164804267897,1,-0.1,-10%~0%,-0.1,-10%~0%,annual revenue YoY,-0.03084288180819339,0.6792260941424042,0.7402767569003165,0.6
Hyperscalers,Amazon,AMZN,AMZN,2019,0.3079632611940848,-0.019111323459149565,1,0.30000000000000004,30%~40%,-0.1,-10%~0%,annual revenue YoY,0.3079632611940848,0.5764614746141314,0.6544491091755582,0.26666666666666666
Hyperscalers,Google,GOOGL,GOOGL,2019,0.22801090038993266,0.1038117726429415,1,0.2,20%~30%,0.1,10%~20%,annual revenue YoY,0.22801090038993266,0.5764614746141314,0.6544491091755582,0.26666666666666666
Hyperscalers,Microsoft,MSFT,MSFT,2019,0.05942690392083727,0.11300713244880733,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.05942690392083727,0.5764614746141314,0.6544491091755582,0.26666666666666666
Hyperscalers,Oracle,ORCL,ORCL,2019,0.020109590520150045,0.02451602665820385,1,0.0,0%~10%,0.0,0%~10%,annual revenue YoY,0.020109590520150045,0.5764614746141314,0.6544491091755582,0.26666666666666666
Hyperscalers,Amazon,AMZN,AMZN,2020,0.3093396152159491,2.02508524111057,1,0.30000000000000004,30%~40%,2.0,200%~210%,annual revenue YoY,0.3093396152159491,0.30507665097510633,0.4605234177714951,0.06666666666666667
Hyperscalers,Google,GOOGL,GOOGL,2020,0.23421586757475987,0.05141722056688813,1,0.2,20%~30%,0.0,0%~10%,annual revenue YoY,0.23421586757475987,0.30507665097510633,0.4605234177714951,0.06666666666666667
Hyperscalers,Microsoft,MSFT,MSFT,2020,0.1427861366248666,0.20785529715762263,1,0.1,10%~20%,0.2,20%~30%,annual revenue YoY,0.1427861366248666,0.30507665097510633,0.4605234177714951,0.06666666666666667
Hyperscalers,Oracle,ORCL,ORCL,2020,0.042098856900931514,0.02718190970339962,1,0.0,0%~10%,0.0,0%~10%,annual revenue YoY,0.042098856900931514,0.30507665097510633,0.4605234177714951,0.06666666666666667
Hyperscalers,Amazon,AMZN,AMZN,2021,0.20454125820676983,0.17067868931648023,1,0.2,20%~30%,0.1,10%~20%,annual revenue YoY,0.20454125820676983,0.291772853351112,0.46570930480230116,0.13333333333333333
Hyperscalers,Google,GOOGL,GOOGL,2021,0.18300089899794614,0.2436782444412149,1,0.1,10%~20%,0.2,20%~30%,annual revenue YoY,0.18300089899794614,0.291772853351112,0.46570930480230116,0.13333333333333333
Hyperscalers,Microsoft,MSFT,MSFT,2021,0.14029539688292858,0.22536938787152727,1,0.1,10%~20%,0.2,20%~30%,annual revenue YoY,0.14029539688292858,0.291772853351112,0.46570930480230116,0.13333333333333333
