source_section,target_section,source_metric,target_metric,lag_quarters,timing,lag_interpretation,observations,corr,r_squared,beta_revenue_yoy_per_1_capex_change,status
OSAT / packiging,Hyperscalers,capex_qoq_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,Hyperscalers revenue leads OSAT / packiging capex by 3 quarter(s),5,-0.42326394782700083,0.17915236953009808,-0.13218022240651392,exploratory_low_n_qoq_source
OSAT / packiging,Hyperscalers,capex_qoq_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,Hyperscalers revenue leads OSAT / packiging capex by 2 quarter(s),5,-0.6973458461557174,0.48629122915063344,-0.2044286956901102,exploratory_low_n_qoq_source
OSAT / packiging,Hyperscalers,capex_qoq_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,Hyperscalers revenue leads OSAT / packiging capex by 1 quarter(s),5,-0.9563831626679197,0.9146687538346925,-0.24792479553384714,exploratory_low_n_qoq_source
OSAT / packiging,Hyperscalers,capex_qoq_pct,revenue_usd_m_yoy_pct,0,synchronous,OSAT / packiging capex and Hyperscalers revenue move in the same quarter,5,0.2112208860725829,0.04461426271328705,0.07233367743577651,exploratory_low_n_qoq_source
OSAT / packiging,Hyperscalers,capex_qoq_pct,revenue_usd_m_yoy_pct,1,source capex leads,OSAT / packiging capex leads Hyperscalers revenue by 1 quarter(s),5,0.5478330934199745,0.30012109824609856,0.2642339252372346,exploratory_low_n_qoq_source
OSAT / packiging,Hyperscalers,capex_qoq_pct,revenue_usd_m_yoy_pct,2,source capex leads,OSAT / packiging capex leads Hyperscalers revenue by 2 quarter(s),5,0.7171373529913407,0.5142859830554268,0.32933737296127946,exploratory_low_n_qoq_source
OSAT / packiging,Hyperscalers,capex_qoq_pct,revenue_usd_m_yoy_pct,3,source capex leads,OSAT / packiging capex leads Hyperscalers revenue by 3 quarter(s),4,0.9728301312457454,0.9463984642596142,0.4066735616796937,exploratory_low_n_qoq_source
OSAT / packiging,Hyperscalers,capex_qoq_pct,revenue_usd_m_yoy_pct,4,source capex leads,OSAT / packiging capex leads Hyperscalers revenue by 4 quarter(s),3,,,,insufficient_observations
OSAT / packiging,Hyperscalers,capex_qoq_pct,revenue_usd_m_yoy_pct,5,source capex leads,OSAT / packiging capex leads Hyperscalers revenue by 5 quarter(s),2,,,,insufficient_observations
OSAT / packiging,Hyperscalers,capex_qoq_pct,revenue_usd_m_yoy_pct,6,source capex leads,OSAT / packiging capex leads Hyperscalers revenue by 6 quarter(s),1,,,,insufficient_observations
OSAT / packiging,Hyperscalers,capex_qoq_pct,revenue_usd_m_yoy_pct,7,source capex leads,OSAT / packiging capex leads Hyperscalers revenue by 7 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Hyperscalers,capex_qoq_pct,revenue_usd_m_yoy_pct,8,source capex leads,OSAT / packiging capex leads Hyperscalers revenue by 8 quarter(s),0,,,,insufficient_observations
OSAT / packiging,NAND,capex_qoq_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,NAND revenue leads OSAT / packiging capex by 4 quarter(s),5,0.9683926858181265,0.9377843939460447,0.08660026952657016,exploratory_low_n_qoq_source
OSAT / packiging,NAND,capex_qoq_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,NAND revenue leads OSAT / packiging capex by 3 quarter(s),5,0.6351260031798317,0.4033850399151876,0.031473736140010075,exploratory_low_n_qoq_source
OSAT / packiging,NAND,capex_qoq_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,NAND revenue leads OSAT / packiging capex by 2 quarter(s),5,-0.2778372971447668,0.07719356368470943,-0.009906987615738836,exploratory_low_n_qoq_source
OSAT / packiging,NAND,capex_qoq_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,NAND revenue leads OSAT / packiging capex by 1 quarter(s),5,-0.520483685317189,0.27090326668136266,-0.057933073336306595,exploratory_low_n_qoq_source
OSAT / packiging,NAND,capex_qoq_pct,revenue_usd_m_yoy_pct,0,synchronous,OSAT / packiging capex and NAND revenue move in the same quarter,5,-0.5333558705323548,0.284468484631326,-0.0583376388684776,exploratory_low_n_qoq_source
OSAT / packiging,NAND,capex_qoq_pct,revenue_usd_m_yoy_pct,1,source capex leads,OSAT / packiging capex leads NAND revenue by 1 quarter(s),5,-0.7189566856049076,0.5168987157759939,-0.06474997471491586,exploratory_low_n_qoq_source
OSAT / packiging,NAND,capex_qoq_pct,revenue_usd_m_yoy_pct,2,source capex leads,OSAT / packiging capex leads NAND revenue by 2 quarter(s),5,-0.7117260460253908,0.5065539645909367,-0.07016171207107522,exploratory_low_n_qoq_source
OSAT / packiging,NAND,capex_qoq_pct,revenue_usd_m_yoy_pct,3,source capex leads,OSAT / packiging capex leads NAND revenue by 3 quarter(s),4,0.38594897401736955,0.1489566105450602,0.01996214109288616,exploratory_low_n_qoq_source
OSAT / packiging,NAND,capex_qoq_pct,revenue_usd_m_yoy_pct,4,source capex leads,OSAT / packiging capex leads NAND revenue by 4 quarter(s),3,,,,insufficient_observations
OSAT / packiging,NAND,capex_qoq_pct,revenue_usd_m_yoy_pct,5,source capex leads,OSAT / packiging capex leads NAND revenue by 5 quarter(s),2,,,,insufficient_observations
OSAT / packiging,NAND,capex_qoq_pct,revenue_usd_m_yoy_pct,6,source capex leads,OSAT / packiging capex leads NAND revenue by 6 quarter(s),1,,,,insufficient_observations
OSAT / packiging,NAND,capex_qoq_pct,revenue_usd_m_yoy_pct,7,source capex leads,OSAT / packiging capex leads NAND revenue by 7 quarter(s),0,,,,insufficient_observations
OSAT / packiging,NAND,capex_qoq_pct,revenue_usd_m_yoy_pct,8,source capex leads,OSAT / packiging capex leads NAND revenue by 8 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Neocloud,capex_qoq_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,Neocloud revenue leads OSAT / packiging capex by 4 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Neocloud,capex_qoq_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,Neocloud revenue leads OSAT / packiging capex by 3 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Neocloud,capex_qoq_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,Neocloud revenue leads OSAT / packiging capex by 2 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Neocloud,capex_qoq_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,Neocloud revenue leads OSAT / packiging capex by 1 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Neocloud,capex_qoq_pct,revenue_usd_m_yoy_pct,0,synchronous,OSAT / packiging capex and Neocloud revenue move in the same quarter,1,,,,insufficient_observations
OSAT / packiging,Neocloud,capex_qoq_pct,revenue_usd_m_yoy_pct,1,source capex leads,OSAT / packiging capex leads Neocloud revenue by 1 quarter(s),2,,,,insufficient_observations
OSAT / packiging,Neocloud,capex_qoq_pct,revenue_usd_m_yoy_pct,2,source capex leads,OSAT / packiging capex leads Neocloud revenue by 2 quarter(s),3,,,,insufficient_observations
OSAT / packiging,Neocloud,capex_qoq_pct,revenue_usd_m_yoy_pct,3,source capex leads,OSAT / packiging capex leads Neocloud revenue by 3 quarter(s),3,,,,insufficient_observations
OSAT / packiging,Neocloud,capex_qoq_pct,revenue_usd_m_yoy_pct,4,source capex leads,OSAT / packiging capex leads Neocloud revenue by 4 quarter(s),3,,,,insufficient_observations
OSAT / packiging,Neocloud,capex_qoq_pct,revenue_usd_m_yoy_pct,5,source capex leads,OSAT / packiging capex leads Neocloud revenue by 5 quarter(s),2,,,,insufficient_observations
OSAT / packiging,Neocloud,capex_qoq_pct,revenue_usd_m_yoy_pct,6,source capex leads,OSAT / packiging capex leads Neocloud revenue by 6 quarter(s),1,,,,insufficient_observations
OSAT / packiging,Neocloud,capex_qoq_pct,revenue_usd_m_yoy_pct,7,source capex leads,OSAT / packiging capex leads Neocloud revenue by 7 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Neocloud,capex_qoq_pct,revenue_usd_m_yoy_pct,8,source capex leads,OSAT / packiging capex leads Neocloud revenue by 8 quarter(s),0,,,,insufficient_observations
OSAT / packiging,SW equipment,capex_qoq_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,SW equipment revenue leads OSAT / packiging capex by 4 quarter(s),5,0.5655684489235825,0.31986767041782693,0.027730002343628827,exploratory_low_n_qoq_source
OSAT / packiging,SW equipment,capex_qoq_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,SW equipment revenue leads OSAT / packiging capex by 3 quarter(s),5,0.6164318165088553,0.379988184404407,0.02989173486235669,exploratory_low_n_qoq_source
OSAT / packiging,SW equipment,capex_qoq_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,SW equipment revenue leads OSAT / packiging capex by 2 quarter(s),5,-0.8319073975792363,0.6920699181470574,-0.032321866999807214,exploratory_low_n_qoq_source
OSAT / packiging,SW equipment,capex_qoq_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,SW equipment revenue leads OSAT / packiging capex by 1 quarter(s),5,-0.3774855068941757,0.14249530791515277,-0.03739865518199256,exploratory_low_n_qoq_source
OSAT / packiging,SW equipment,capex_qoq_pct,revenue_usd_m_yoy_pct,0,synchronous,OSAT / packiging capex and SW equipment revenue move in the same quarter,5,-0.07918537725069115,0.006270323970334275,-0.008498097795887284,exploratory_low_n_qoq_source
OSAT / packiging,SW equipment,capex_qoq_pct,revenue_usd_m_yoy_pct,1,source capex leads,OSAT / packiging capex leads SW equipment revenue by 1 quarter(s),5,-0.4217404906532559,0.17786504145644905,-0.0461972962035952,exploratory_low_n_qoq_source
OSAT / packiging,SW equipment,capex_qoq_pct,revenue_usd_m_yoy_pct,2,source capex leads,OSAT / packiging capex leads SW equipment revenue by 2 quarter(s),4,0.3171315432425741,0.10057241571941664,0.03504894922250572,exploratory_low_n_qoq_source
OSAT / packiging,SW equipment,capex_qoq_pct,revenue_usd_m_yoy_pct,3,source capex leads,OSAT / packiging capex leads SW equipment revenue by 3 quarter(s),3,,,,insufficient_observations
OSAT / packiging,SW equipment,capex_qoq_pct,revenue_usd_m_yoy_pct,4,source capex leads,OSAT / packiging capex leads SW equipment revenue by 4 quarter(s),2,,,,insufficient_observations
OSAT / packiging,SW equipment,capex_qoq_pct,revenue_usd_m_yoy_pct,5,source capex leads,OSAT / packiging capex leads SW equipment revenue by 5 quarter(s),1,,,,insufficient_observations
OSAT / packiging,SW equipment,capex_qoq_pct,revenue_usd_m_yoy_pct,6,source capex leads,OSAT / packiging capex leads SW equipment revenue by 6 quarter(s),0,,,,insufficient_observations
OSAT / packiging,SW equipment,capex_qoq_pct,revenue_usd_m_yoy_pct,7,source capex leads,OSAT / packiging capex leads SW equipment revenue by 7 quarter(s),0,,,,insufficient_observations
OSAT / packiging,SW equipment,capex_qoq_pct,revenue_usd_m_yoy_pct,8,source capex leads,OSAT / packiging capex leads SW equipment revenue by 8 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Server EMS,capex_qoq_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,Server EMS revenue leads OSAT / packiging capex by 4 quarter(s),5,-0.4221819408746344,0.17823759120067328,-20.564154759405216,exploratory_low_n_qoq_source
OSAT / packiging,Server EMS,capex_qoq_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,Server EMS revenue leads OSAT / packiging capex by 3 quarter(s),5,-0.8456861067296468,0.7151849911155477,-39.51871863075049,exploratory_low_n_qoq_source
OSAT / packiging,Server EMS,capex_qoq_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,Server EMS revenue leads OSAT / packiging capex by 2 quarter(s),5,-0.7690099606933953,0.5913763196456574,-29.90658720660212,exploratory_low_n_qoq_source
OSAT / packiging,Server EMS,capex_qoq_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,Server EMS revenue leads OSAT / packiging capex by 1 quarter(s),5,0.5338067120537486,0.2849496058336337,20.75905693773314,exploratory_low_n_qoq_source
OSAT / packiging,Server EMS,capex_qoq_pct,revenue_usd_m_yoy_pct,0,synchronous,OSAT / packiging capex and Server EMS revenue move in the same quarter,5,0.35014885444200894,0.12260422026705116,14.632843076522214,exploratory_low_n_qoq_source
OSAT / packiging,Server EMS,capex_qoq_pct,revenue_usd_m_yoy_pct,1,source capex leads,OSAT / packiging capex leads Server EMS revenue by 1 quarter(s),5,0.7924371706060591,0.6279566693581364,34.18239306070791,exploratory_low_n_qoq_source
OSAT / packiging,Server EMS,capex_qoq_pct,revenue_usd_m_yoy_pct,2,source capex leads,OSAT / packiging capex leads Server EMS revenue by 2 quarter(s),5,0.9303901982356978,0.865625920973061,34.579822772383935,exploratory_low_n_qoq_source
OSAT / packiging,Server EMS,capex_qoq_pct,revenue_usd_m_yoy_pct,3,source capex leads,OSAT / packiging capex leads Server EMS revenue by 3 quarter(s),4,0.9371611335471979,0.8782709902314688,0.20614968908807516,exploratory_low_n_qoq_source
OSAT / packiging,Server EMS,capex_qoq_pct,revenue_usd_m_yoy_pct,4,source capex leads,OSAT / packiging capex leads Server EMS revenue by 4 quarter(s),3,,,,insufficient_observations
OSAT / packiging,Server EMS,capex_qoq_pct,revenue_usd_m_yoy_pct,5,source capex leads,OSAT / packiging capex leads Server EMS revenue by 5 quarter(s),2,,,,insufficient_observations
OSAT / packiging,Server EMS,capex_qoq_pct,revenue_usd_m_yoy_pct,6,source capex leads,OSAT / packiging capex leads Server EMS revenue by 6 quarter(s),1,,,,insufficient_observations
OSAT / packiging,Server EMS,capex_qoq_pct,revenue_usd_m_yoy_pct,7,source capex leads,OSAT / packiging capex leads Server EMS revenue by 7 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Server EMS,capex_qoq_pct,revenue_usd_m_yoy_pct,8,source capex leads,OSAT / packiging capex leads Server EMS revenue by 8 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Server Networking,capex_qoq_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,Server Networking revenue leads OSAT / packiging capex by 4 quarter(s),5,-0.684505848852987,0.4685482571139483,-0.22942760825758154,exploratory_low_n_qoq_source
OSAT / packiging,Server Networking,capex_qoq_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,Server Networking revenue leads OSAT / packiging capex by 3 quarter(s),5,-0.6418320004251271,0.4119483167697204,-0.27410357632085547,exploratory_low_n_qoq_source
OSAT / packiging,Server Networking,capex_qoq_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,Server Networking revenue leads OSAT / packiging capex by 2 quarter(s),5,-0.11028355031653538,0.01216246147041979,-0.054436810443327155,exploratory_low_n_qoq_source
OSAT / packiging,Server Networking,capex_qoq_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,Server Networking revenue leads OSAT / packiging capex by 1 quarter(s),5,-0.3067458589871428,0.09409302200576009,-0.15409082218479947,exploratory_low_n_qoq_source
OSAT / packiging,Server Networking,capex_qoq_pct,revenue_usd_m_yoy_pct,0,synchronous,OSAT / packiging capex and Server Networking revenue move in the same quarter,5,0.6245610602038001,0.39007651792289477,0.37083104207786916,exploratory_low_n_qoq_source
OSAT / packiging,Server Networking,capex_qoq_pct,revenue_usd_m_yoy_pct,1,source capex leads,OSAT / packiging capex leads Server Networking revenue by 1 quarter(s),5,0.5578416850221166,0.31118734554831434,0.35477554886267465,exploratory_low_n_qoq_source
OSAT / packiging,Server Networking,capex_qoq_pct,revenue_usd_m_yoy_pct,2,source capex leads,OSAT / packiging capex leads Server Networking revenue by 2 quarter(s),5,0.12683642926068472,0.01608747978760068,0.05405941423028429,exploratory_low_n_qoq_source
OSAT / packiging,Server Networking,capex_qoq_pct,revenue_usd_m_yoy_pct,3,source capex leads,OSAT / packiging capex leads Server Networking revenue by 3 quarter(s),5,0.9614777699606973,0.9244395021285956,0.443928922783772,exploratory_low_n_qoq_source
OSAT / packiging,Server Networking,capex_qoq_pct,revenue_usd_m_yoy_pct,4,source capex leads,OSAT / packiging capex leads Server Networking revenue by 4 quarter(s),4,0.6007392010203146,0.360887587642526,0.06407859217140983,exploratory_low_n_qoq_source
OSAT / packiging,Server Networking,capex_qoq_pct,revenue_usd_m_yoy_pct,5,source capex leads,OSAT / packiging capex leads Server Networking revenue by 5 quarter(s),3,,,,insufficient_observations
OSAT / packiging,Server Networking,capex_qoq_pct,revenue_usd_m_yoy_pct,6,source capex leads,OSAT / packiging capex leads Server Networking revenue by 6 quarter(s),2,,,,insufficient_observations
OSAT / packiging,Server Networking,capex_qoq_pct,revenue_usd_m_yoy_pct,7,source capex leads,OSAT / packiging capex leads Server Networking revenue by 7 quarter(s),1,,,,insufficient_observations
OSAT / packiging,Server Networking,capex_qoq_pct,revenue_usd_m_yoy_pct,8,source capex leads,OSAT / packiging capex leads Server Networking revenue by 8 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Server ODM,capex_qoq_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,Server ODM revenue leads OSAT / packiging capex by 4 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Server ODM,capex_qoq_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,Server ODM revenue leads OSAT / packiging capex by 3 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Server ODM,capex_qoq_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,Server ODM revenue leads OSAT / packiging capex by 2 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Server ODM,capex_qoq_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,Server ODM revenue leads OSAT / packiging capex by 1 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Server ODM,capex_qoq_pct,revenue_usd_m_yoy_pct,0,synchronous,OSAT / packiging capex and Server ODM revenue move in the same quarter,1,,,,insufficient_observations
OSAT / packiging,Server ODM,capex_qoq_pct,revenue_usd_m_yoy_pct,1,source capex leads,OSAT / packiging capex leads Server ODM revenue by 1 quarter(s),1,,,,insufficient_observations
OSAT / packiging,Server ODM,capex_qoq_pct,revenue_usd_m_yoy_pct,2,source capex leads,OSAT / packiging capex leads Server ODM revenue by 2 quarter(s),1,,,,insufficient_observations
OSAT / packiging,Server ODM,capex_qoq_pct,revenue_usd_m_yoy_pct,3,source capex leads,OSAT / packiging capex leads Server ODM revenue by 3 quarter(s),1,,,,insufficient_observations
OSAT / packiging,Server ODM,capex_qoq_pct,revenue_usd_m_yoy_pct,4,source capex leads,OSAT / packiging capex leads Server ODM revenue by 4 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Server ODM,capex_qoq_pct,revenue_usd_m_yoy_pct,5,source capex leads,OSAT / packiging capex leads Server ODM revenue by 5 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Server ODM,capex_qoq_pct,revenue_usd_m_yoy_pct,6,source capex leads,OSAT / packiging capex leads Server ODM revenue by 6 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Server ODM,capex_qoq_pct,revenue_usd_m_yoy_pct,7,source capex leads,OSAT / packiging capex leads Server ODM revenue by 7 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Server ODM,capex_qoq_pct,revenue_usd_m_yoy_pct,8,source capex leads,OSAT / packiging capex leads Server ODM revenue by 8 quarter(s),0,,,,insufficient_observations
OSAT / packiging,Server OEM,capex_qoq_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,Server OEM revenue leads OSAT / packiging capex by 4 quarter(s),5,-0.39739162333877825,0.15792010229982942,-1.7027548441083076,exploratory_low_n_qoq_source
OSAT / packiging,Server OEM,capex_qoq_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,Server OEM revenue leads OSAT / packiging capex by 3 quarter(s),5,-0.555118348580125,0.30815638093032516,-3.268089677714566,exploratory_low_n_qoq_source
OSAT / packiging,Server OEM,capex_qoq_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,Server OEM revenue leads OSAT / packiging capex by 2 quarter(s),5,-0.6307771075653957,0.3978797594285668,-3.484662102305194,exploratory_low_n_qoq_source
OSAT / packiging,Server OEM,capex_qoq_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,Server OEM revenue leads OSAT / packiging capex by 1 quarter(s),5,-0.2998058569788147,0.08988355187880148,-1.65748689496689,exploratory_low_n_qoq_source
OSAT / packiging,Server OEM,capex_qoq_pct,revenue_usd_m_yoy_pct,0,synchronous,OSAT / packiging capex and Server OEM revenue move in the same quarter,5,0.7157087461522863,0.5122390093188778,4.241203677226155,exploratory_low_n_qoq_source
OSAT / packiging,Server OEM,capex_qoq_pct,revenue_usd_m_yoy_pct,1,source capex leads,OSAT / packiging capex leads Server OEM revenue by 1 quarter(s),5,0.9595905468467606,0.920814017597665,5.283306964404292,exploratory_low_n_qoq_source
OSAT / packiging,Server OEM,capex_qoq_pct,revenue_usd_m_yoy_pct,2,source capex leads,OSAT / packiging capex leads Server OEM revenue by 2 quarter(s),5,0.975199325419253,0.9510137242981661,0.8136527429172841,exploratory_low_n_qoq_source
OSAT / packiging,Server OEM,capex_qoq_pct,revenue_usd_m_yoy_pct,3,source capex leads,OSAT / packiging capex leads Server OEM revenue by 3 quarter(s),5,0.9745102278473083,0.9496701841790128,0.242266463095742,exploratory_low_n_qoq_source
OSAT / packiging,Server OEM,capex_qoq_pct,revenue_usd_m_yoy_pct,4,source capex leads,OSAT / packiging capex leads Server OEM revenue by 4 quarter(s),4,0.9420088878316384,0.8873807447538002,0.05317559558146338,exploratory_low_n_qoq_source
OSAT / packiging,Server OEM,capex_qoq_pct,revenue_usd_m_yoy_pct,5,source capex leads,OSAT / packiging capex leads Server OEM revenue by 5 quarter(s),3,,,,insufficient_observations
OSAT / packiging,Server OEM,capex_qoq_pct,revenue_usd_m_yoy_pct,6,source capex leads,OSAT / packiging capex leads Server OEM revenue by 6 quarter(s),2,,,,insufficient_observations
OSAT / packiging,Server OEM,capex_qoq_pct,revenue_usd_m_yoy_pct,7,source capex leads,OSAT / packiging capex leads Server OEM revenue by 7 quarter(s),1,,,,insufficient_observations
OSAT / packiging,Server OEM,capex_qoq_pct,revenue_usd_m_yoy_pct,8,source capex leads,OSAT / packiging capex leads Server OEM revenue by 8 quarter(s),0,,,,insufficient_observations
OSAT / packiging,components,capex_qoq_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,components revenue leads OSAT / packiging capex by 4 quarter(s),5,-0.3522971898553485,0.12411330997997548,-47.40127481198491,exploratory_low_n_qoq_source
OSAT / packiging,components,capex_qoq_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,components revenue leads OSAT / packiging capex by 3 quarter(s),5,-0.4736614400874138,0.2243551598256827,-71.47560432340028,exploratory_low_n_qoq_source
OSAT / packiging,components,capex_qoq_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,components revenue leads OSAT / packiging capex by 2 quarter(s),5,-0.5814010541225599,0.3380271857348239,-86.9995030724136,exploratory_low_n_qoq_source
OSAT / packiging,components,capex_qoq_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,components revenue leads OSAT / packiging capex by 1 quarter(s),5,-0.25032858188516083,0.06266439890863568,-37.92986659969443,exploratory_low_n_qoq_source
OSAT / packiging,components,capex_qoq_pct,revenue_usd_m_yoy_pct,0,synchronous,OSAT / packiging capex and components revenue move in the same quarter,5,0.8866522326597249,0.786152181680475,137.07503841731057,exploratory_low_n_qoq_source
OSAT / packiging,components,capex_qoq_pct,revenue_usd_m_yoy_pct,1,source capex leads,OSAT / packiging capex leads components revenue by 1 quarter(s),5,0.9282547312618307,0.8616568461099735,107.21441685500244,exploratory_low_n_qoq_source
OSAT / packiging,components,capex_qoq_pct,revenue_usd_m_yoy_pct,2,source capex leads,OSAT / packiging capex leads components revenue by 2 quarter(s),4,0.701837611839999,0.49257603339327316,2.8373443197735693,exploratory_low_n_qoq_source
OSAT / packiging,components,capex_qoq_pct,revenue_usd_m_yoy_pct,3,source capex leads,OSAT / packiging capex leads components revenue by 3 quarter(s),3,,,,insufficient_observations
OSAT / packiging,components,capex_qoq_pct,revenue_usd_m_yoy_pct,4,source capex leads,OSAT / packiging capex leads components revenue by 4 quarter(s),2,,,,insufficient_observations
OSAT / packiging,components,capex_qoq_pct,revenue_usd_m_yoy_pct,5,source capex leads,OSAT / packiging capex leads components revenue by 5 quarter(s),1,,,,insufficient_observations
OSAT / packiging,components,capex_qoq_pct,revenue_usd_m_yoy_pct,6,source capex leads,OSAT / packiging capex leads components revenue by 6 quarter(s),0,,,,insufficient_observations
OSAT / packiging,components,capex_qoq_pct,revenue_usd_m_yoy_pct,7,source capex leads,OSAT / packiging capex leads components revenue by 7 quarter(s),0,,,,insufficient_observations
OSAT / packiging,components,capex_qoq_pct,revenue_usd_m_yoy_pct,8,source capex leads,OSAT / packiging capex leads components revenue by 8 quarter(s),0,,,,insufficient_observations
OSAT / packiging,foundry,capex_qoq_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,foundry revenue leads OSAT / packiging capex by 4 quarter(s),0,,,,insufficient_observations
OSAT / packiging,foundry,capex_qoq_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,foundry revenue leads OSAT / packiging capex by 3 quarter(s),0,,,,insufficient_observations
OSAT / packiging,foundry,capex_qoq_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,foundry revenue leads OSAT / packiging capex by 2 quarter(s),1,,,,insufficient_observations
OSAT / packiging,foundry,capex_qoq_pct,revenue_usd_m_yoy_pct,-1,target revenue leads,foundry revenue leads OSAT / packiging capex by 1 quarter(s),2,,,,insufficient_observations
OSAT / packiging,foundry,capex_qoq_pct,revenue_usd_m_yoy_pct,0,synchronous,OSAT / packiging capex and foundry revenue move in the same quarter,3,,,,insufficient_observations
OSAT / packiging,foundry,capex_qoq_pct,revenue_usd_m_yoy_pct,1,source capex leads,OSAT / packiging capex leads foundry revenue by 1 quarter(s),3,,,,insufficient_observations
OSAT / packiging,foundry,capex_qoq_pct,revenue_usd_m_yoy_pct,2,source capex leads,OSAT / packiging capex leads foundry revenue by 2 quarter(s),3,,,,insufficient_observations
OSAT / packiging,foundry,capex_qoq_pct,revenue_usd_m_yoy_pct,3,source capex leads,OSAT / packiging capex leads foundry revenue by 3 quarter(s),2,,,,insufficient_observations
OSAT / packiging,foundry,capex_qoq_pct,revenue_usd_m_yoy_pct,4,source capex leads,OSAT / packiging capex leads foundry revenue by 4 quarter(s),1,,,,insufficient_observations
OSAT / packiging,foundry,capex_qoq_pct,revenue_usd_m_yoy_pct,5,source capex leads,OSAT / packiging capex leads foundry revenue by 5 quarter(s),0,,,,insufficient_observations
OSAT / packiging,foundry,capex_qoq_pct,revenue_usd_m_yoy_pct,6,source capex leads,OSAT / packiging capex leads foundry revenue by 6 quarter(s),0,,,,insufficient_observations
OSAT / packiging,foundry,capex_qoq_pct,revenue_usd_m_yoy_pct,7,source capex leads,OSAT / packiging capex leads foundry revenue by 7 quarter(s),0,,,,insufficient_observations
OSAT / packiging,foundry,capex_qoq_pct,revenue_usd_m_yoy_pct,8,source capex leads,OSAT / packiging capex leads foundry revenue by 8 quarter(s),0,,,,insufficient_observations
OSAT / packiging,meterier,capex_qoq_pct,revenue_usd_m_yoy_pct,-4,target revenue leads,meterier revenue leads OSAT / packiging capex by 4 quarter(s),5,0.2089604796850719,0.043664482070215345,0.011356861578181415,exploratory_low_n_qoq_source
OSAT / packiging,meterier,capex_qoq_pct,revenue_usd_m_yoy_pct,-3,target revenue leads,meterier revenue leads OSAT / packiging capex by 3 quarter(s),5,-0.3131148062801386,0.09804088191184872,-0.026253804373455,exploratory_low_n_qoq_source
OSAT / packiging,meterier,capex_qoq_pct,revenue_usd_m_yoy_pct,-2,target revenue leads,meterier revenue leads OSAT / packiging capex by 2 quarter(s),5,-0.7457787992572532,0.5561860174215904,-0.0709356481835199,exploratory_low_n_qoq_source
