section,target_metric,target_metric_label,target_transform,lag_quarters,lag_interpretation,observations,corr,r_squared,beta_target_per_1_capex_yoy
Energy,net_income_usd_m,Net income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),26,0.31879455852687727,0.10162997054634658,1744.699553467413
Energy,net_income_usd_m,Net income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),27,-0.026228815950763252,0.0006879507861790128,-152.51059980908593
Energy,net_income_usd_m,Net income,YoY delta USDm,0,Same quarter,28,0.12744531182067226,0.016242307505068384,885.9874238913366
Energy,net_income_usd_m,Net income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),27,-0.3901102976254279,0.15218604431339997,-2752.4276123007
Energy,net_income_usd_m,Net income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),26,-0.24667247566312958,0.060847310249777256,-3053.5562142727777
Energy,net_income_usd_m,Net income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),25,-0.059505577850343085,0.0035409137953032414,-786.2746398804117
Energy,net_income_usd_m,Net income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),24,-0.30980571095940995,0.09597957854306546,-3803.3015745983885
Energy,net_income_usd_m,Net income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),23,0.0995064917554126,0.009901541901469996,1209.9947729171047
Energy,net_income_usd_m,Net income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),23,-0.1898362178664479,0.03603778961383747,-2622.010522650467
Energy,net_income_usd_m,Net income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),22,0.08344321798161777,0.0069627706271277795,1162.8055683284126
Energy,net_income_usd_m,Net income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),21,0.16014143198070624,0.025645278236831163,2362.297863146441
HW equipment,revenue_usd_m,Revenue,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),25,0.09892611984767155,0.009786377188115876,1.6060943619228458
HW equipment,revenue_usd_m,Revenue,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.19273820357663282,0.037148015117947554,3.0963458564813235
HW equipment,revenue_usd_m,Revenue,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.009876939818147945,9.755394017131636e-05,0.16321093637244166
HW equipment,revenue_usd_m,Revenue,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),28,-0.023566677446469876,0.0005553882858659519,-0.38658863866244086
HW equipment,revenue_usd_m,Revenue,YoY %,0,Same quarter,29,0.12261029467080337,0.015033284359261233,1.990607844511438
HW equipment,revenue_usd_m,Revenue,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),29,-0.10307465128995834,0.01062438373854651,-1.6753789352014512
HW equipment,revenue_usd_m,Revenue,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),28,-0.19822561751701093,0.03929339544000031,-3.276364416828646
HW equipment,revenue_usd_m,Revenue,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),27,0.007598136138158282,5.773167277398685e-05,0.040365804401465324
HW equipment,revenue_usd_m,Revenue,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),26,-0.2137895025349434,0.045705951394138564,-0.1593279952301495
HW equipment,revenue_usd_m,Revenue,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),25,-0.1891593256962324,0.03578125049785332,-1.8400167877564968
HW equipment,revenue_usd_m,Revenue,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),24,-0.3254028899502431,0.10588704078797001,-3.2002620110486704
HW equipment,revenue_usd_m,Revenue,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),23,-0.0067514020325438896,4.558142940503776e-05,-0.06671075495646024
HW equipment,revenue_usd_m,Revenue,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),23,-0.051950701451074194,0.002698875381258642,-0.5142899322909441
HW equipment,gross_profit_usd_m,Gross profit,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),25,-0.4950828003901499,0.24510697924215302,-0.16846006930521412
HW equipment,gross_profit_usd_m,Gross profit,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.26323934723625064,0.06929495393336733,0.09292867772439097
HW equipment,gross_profit_usd_m,Gross profit,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),27,-0.16266081352703632,0.026458540257277282,-0.7865976284392112
HW equipment,gross_profit_usd_m,Gross profit,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.3810148701442171,0.14517233127101462,1.828376853976513
HW equipment,gross_profit_usd_m,Gross profit,YoY %,0,Same quarter,29,0.7728423599264361,0.597285313296663,3.6673478893588394
HW equipment,gross_profit_usd_m,Gross profit,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),29,0.05580756441806619,0.0031144842462766074,0.2660948994711558
HW equipment,gross_profit_usd_m,Gross profit,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),28,-0.15988855923688763,0.025564351374847725,-0.7754799812470914
HW equipment,gross_profit_usd_m,Gross profit,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),27,-0.011432178791119102,0.0001306947119121134,-0.0592679707259907
HW equipment,gross_profit_usd_m,Gross profit,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),26,-0.44969907959095523,0.2022292621849523,-0.35389227808808427
HW equipment,gross_profit_usd_m,Gross profit,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),25,-0.20887003386320385,0.04362669104601592,-1.9823523343691922
HW equipment,gross_profit_usd_m,Gross profit,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),24,-0.3441004815866241,0.11840514142814663,-3.301210691637271
HW equipment,gross_profit_usd_m,Gross profit,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),23,-0.00454094513301135,2.062018270101947e-05,-0.04389574216166552
HW equipment,gross_profit_usd_m,Gross profit,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),23,-0.04254097029230216,0.0018097341534105348,-0.41218370673647586
HW equipment,operating_income_usd_m,Operating income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),25,-0.4333616763112224,0.1878023424952727,-568.9875223164089
HW equipment,operating_income_usd_m,Operating income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.34212240850998465,0.11704774240467282,465.3059307599036
HW equipment,operating_income_usd_m,Operating income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.3156289946620025,0.0996216622713464,607.8423464115887
HW equipment,operating_income_usd_m,Operating income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.4916401227288726,0.2417100102768609,958.5962893934816
HW equipment,operating_income_usd_m,Operating income,YoY delta USDm,0,Same quarter,29,0.718841050465186,0.516732455833892,1403.143216337461
HW equipment,operating_income_usd_m,Operating income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),29,0.09623847930070663,0.009261844898112537,212.98976074349244
HW equipment,operating_income_usd_m,Operating income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),28,-0.4244821311204221,0.18018507964053523,-912.3646440331365
HW equipment,operating_income_usd_m,Operating income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),27,-0.41944401468201525,0.17593328145256662,-1006.2167077036203
HW equipment,operating_income_usd_m,Operating income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),26,-0.41860130714076044,0.17522705433995325,-1384.3293985883925
HW equipment,operating_income_usd_m,Operating income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),25,-0.30882380390429465,0.09537214185791823,-1378.061113386231
HW equipment,operating_income_usd_m,Operating income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),24,-0.4808842994511095,0.23124970945858436,-2067.6993169043444
HW equipment,operating_income_usd_m,Operating income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),23,-0.043630656436135305,0.0019036341810480752,-183.2078943969534
HW equipment,operating_income_usd_m,Operating income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),23,0.30182428266937983,0.0910978976088857,1373.3621136735158
HW equipment,net_income_usd_m,Net income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),25,-0.6057532429101322,0.36693699129614166,-659.3690280804326
HW equipment,net_income_usd_m,Net income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.1820118059021181,0.03312829748775031,205.08294384249652
HW equipment,net_income_usd_m,Net income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.12018665539351876,0.014444832134680433,200.63290835883575
HW equipment,net_income_usd_m,Net income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.41075931526618126,0.16872321507794208,676.5789819528982
HW equipment,net_income_usd_m,Net income,YoY delta USDm,0,Same quarter,29,0.706103675471877,0.49858240051489383,1087.4876142490607
HW equipment,net_income_usd_m,Net income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),29,0.04451643343211633,0.0019817128455160444,82.75687590455759
HW equipment,net_income_usd_m,Net income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),28,-0.35812217872421814,0.12825149489418083,-672.7154397431898
HW equipment,net_income_usd_m,Net income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),27,-0.3339107702439131,0.11149640248488331,-672.0901867495727
HW equipment,net_income_usd_m,Net income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),26,-0.21943780481841182,0.048152950183523405,-592.0153302888666
HW equipment,net_income_usd_m,Net income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),25,-0.20997175702211843,0.04408813874695554,-783.5411951655481
HW equipment,net_income_usd_m,Net income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),24,-0.5112152784673031,0.26134106093840226,-1859.364698856525
HW equipment,net_income_usd_m,Net income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),23,-0.10118095508110175,0.010237585671123931,-353.7061654213939
HW equipment,net_income_usd_m,Net income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),23,0.18348742788836736,0.03366763619308881,697.4295850029489
Hyperscalers,revenue_usd_m,Revenue,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),25,-0.13725795790754616,0.018839747008949713,-0.04600808938019425
Hyperscalers,revenue_usd_m,Revenue,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.5086930542194725,0.2587686234111352,0.18171810138705527
Hyperscalers,revenue_usd_m,Revenue,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.6247360736942799,0.39029516177494467,0.2545754634170238
Hyperscalers,revenue_usd_m,Revenue,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.5273609329581774,0.2781095536105193,0.2263273471251542
Hyperscalers,revenue_usd_m,Revenue,YoY %,0,Same quarter,29,0.33792644886184503,0.11419428484037716,0.16244302977672767
Hyperscalers,revenue_usd_m,Revenue,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),29,-0.21495983082327932,0.04620772886757287,-0.11479955684354828
Hyperscalers,revenue_usd_m,Revenue,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),28,-0.623716675286892,0.3890224910309343,-0.3382342805929971
Hyperscalers,revenue_usd_m,Revenue,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),27,-0.4955232629450021,0.2455433041196617,-0.28715408304639595
Hyperscalers,revenue_usd_m,Revenue,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),26,-0.25650672937339536,0.06579570221383628,-0.26810531238729984
Hyperscalers,revenue_usd_m,Revenue,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),25,-0.20783961647277996,0.043197306175552265,-0.22063344564251164
Hyperscalers,revenue_usd_m,Revenue,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),24,0.02278170309131673,0.0005190059957409102,0.02447680186036518
Hyperscalers,revenue_usd_m,Revenue,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),23,0.35326642748860776,0.12479716879056377,0.3829023766932393
Hyperscalers,revenue_usd_m,Revenue,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),22,0.2796816957691855,0.07822185094832723,0.3086199454223944
Hyperscalers,gross_profit_usd_m,Gross profit,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),25,-0.06172638740927316,0.003810146902599676,-0.07688417042318468
Hyperscalers,gross_profit_usd_m,Gross profit,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.5254028732603199,0.27604817923019975,0.6879087124744664
Hyperscalers,gross_profit_usd_m,Gross profit,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.4064013782132052,0.16516208021359266,0.7877530969748618
Hyperscalers,gross_profit_usd_m,Gross profit,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.4705714759038782,0.22143751393435424,0.9079966277650369
Hyperscalers,gross_profit_usd_m,Gross profit,YoY %,0,Same quarter,29,0.5373384253580487,0.2887325833662672,1.0381524455849156
Hyperscalers,gross_profit_usd_m,Gross profit,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),28,-0.07396447563365607,0.005470743655761703,-0.14526947442674268
Hyperscalers,gross_profit_usd_m,Gross profit,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),27,-0.31457134243121315,0.09895512947897557,-0.6589961479275737
Hyperscalers,gross_profit_usd_m,Gross profit,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),26,-0.170619913872935,0.02911115501000775,-0.6438609776017623
Hyperscalers,gross_profit_usd_m,Gross profit,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),25,-0.2310587157898135,0.053388130142437804,-0.8856861150950092
Hyperscalers,gross_profit_usd_m,Gross profit,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),24,-0.3432352582266258,0.11781044248989851,-1.327494089096788
Hyperscalers,gross_profit_usd_m,Gross profit,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),23,-0.010288467824624902,0.00010585257017834187,-0.04004095407873664
Hyperscalers,gross_profit_usd_m,Gross profit,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),22,0.14880665615558744,0.02214342091620723,0.5865991531634458
Hyperscalers,gross_profit_usd_m,Gross profit,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),21,-0.002372218090398288,5.6274186684129e-06,-0.009815752821449922
Hyperscalers,operating_income_usd_m,Operating income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),25,-0.062391720785633056,0.003892726822592396,-1512.0471039480947
Hyperscalers,operating_income_usd_m,Operating income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.5573201499781848,0.3106057495717064,13463.082811341945
Hyperscalers,operating_income_usd_m,Operating income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.6410583695929368,0.4109558332251544,16537.914308224503
Hyperscalers,operating_income_usd_m,Operating income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.337483077209751,0.11389482740296276,9931.527245178964
Hyperscalers,operating_income_usd_m,Operating income,YoY delta USDm,0,Same quarter,29,0.1730578578541749,0.029949022165075806,6807.3542227604985
Hyperscalers,operating_income_usd_m,Operating income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),29,-0.3849857972469549,0.1482140640818735,-16233.486620830517
Hyperscalers,operating_income_usd_m,Operating income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),28,-0.7506711791743581,0.5635072192430213,-32206.652371051965
Hyperscalers,operating_income_usd_m,Operating income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),27,-0.4187577967776037,0.17535809236203287,-19208.5620760912
Hyperscalers,operating_income_usd_m,Operating income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),26,-0.12604214413057696,0.015886622097033135,-10427.946554780843
Hyperscalers,operating_income_usd_m,Operating income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),25,-0.12432117125580379,0.015455753622414895,-10450.042953869714
Hyperscalers,operating_income_usd_m,Operating income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),24,0.12399651828027627,0.015375136545630889,10550.31915310009
Hyperscalers,operating_income_usd_m,Operating income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),23,0.4124963499064189,0.17015323868611879,35404.765742597985
Hyperscalers,operating_income_usd_m,Operating income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),22,0.25250013939721927,0.06375632039561516,22063.544880876634
Hyperscalers,net_income_usd_m,Net income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),25,-0.04787480998608878,0.002291997431204106,-1110.0737790354242
Hyperscalers,net_income_usd_m,Net income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.4461586127477356,0.1990575077289839,10566.213811001806
Hyperscalers,net_income_usd_m,Net income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.6616177492767557,0.4377380461580399,16858.59921356546
Hyperscalers,net_income_usd_m,Net income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.41310171091389897,0.17065302355999054,10712.836227249893
Hyperscalers,net_income_usd_m,Net income,YoY delta USDm,0,Same quarter,29,0.259414769024183,0.0672960223878702,9371.730058684567
Hyperscalers,net_income_usd_m,Net income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),29,-0.256452618923031,0.06576794575248136,-10168.920477791433
Hyperscalers,net_income_usd_m,Net income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),28,-0.7681916681129111,0.5901184389580969,-30992.453129251367
Hyperscalers,net_income_usd_m,Net income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),27,-0.4816364209682972,0.23197364200315077,-20774.40096540645
Hyperscalers,net_income_usd_m,Net income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),26,-0.10408888644343106,0.010834496281033487,-8096.985278502787
Hyperscalers,net_income_usd_m,Net income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),25,-0.09730858910224777,0.009468961513070093,-7690.221952305965
Hyperscalers,net_income_usd_m,Net income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),24,0.07521191360081,0.005656831947495709,6016.247588985905
Hyperscalers,net_income_usd_m,Net income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),23,0.4083092326296592,0.16671642945062112,32839.848243609595
Hyperscalers,net_income_usd_m,Net income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),22,0.2888191711389,0.0834165136173612,23647.9414829814
NAND,revenue_usd_m,Revenue,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),25,-0.3516134709855864,0.12363203297853179,-0.25184956207742215
NAND,revenue_usd_m,Revenue,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),26,-0.22902271023815138,0.05245140180482825,-0.16368382205077195
NAND,revenue_usd_m,Revenue,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),27,-0.09261060091114914,0.008576723401124139,-0.06570573961730902
NAND,revenue_usd_m,Revenue,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.06456539523766565,0.004168690262195978,0.045459770751271895
NAND,revenue_usd_m,Revenue,YoY %,0,Same quarter,29,0.32257933074251394,0.1040574246222882,0.2247837235256763
NAND,revenue_usd_m,Revenue,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),29,0.35231127748254176,0.12412323624138054,0.2443060038082632
NAND,revenue_usd_m,Revenue,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),28,0.19747172166108984,0.038995080855794936,0.13818672297980475
NAND,revenue_usd_m,Revenue,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),27,0.1262208087734517,0.015931692567424265,0.09396821995609428
NAND,revenue_usd_m,Revenue,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),26,-0.15606422098757503,0.024356041072458652,-0.20915974798201561
NAND,revenue_usd_m,Revenue,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),25,-0.48924959595193995,0.2393651671391365,-0.6634300768137176
NAND,revenue_usd_m,Revenue,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),24,-0.39347500648440237,0.15482258072790048,-0.4749550129864574
NAND,revenue_usd_m,Revenue,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),23,-0.32179068591212895,0.10354924553979843,-0.3284420200543097
NAND,revenue_usd_m,Revenue,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),22,-0.2805897475799893,0.0787306064470021,-0.23576695319224503
NAND,gross_profit_usd_m,Gross profit,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),25,-0.46171411248632704,0.21317992166903665,-0.25522701264457465
NAND,gross_profit_usd_m,Gross profit,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),26,-0.2631363198490249,0.06924072282368834,-0.1438604979101044
NAND,gross_profit_usd_m,Gross profit,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),27,-0.16662134558349534,0.027762672804054582,-0.25419543744008455
NAND,gross_profit_usd_m,Gross profit,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.18574199803273686,0.03450008983319322,0.3610127903688949
NAND,gross_profit_usd_m,Gross profit,YoY %,0,Same quarter,29,0.8459878623950624,0.7156954633197671,1.6266423128279857
NAND,gross_profit_usd_m,Gross profit,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),29,0.6077469371180716,0.3693563395763973,1.1653697425779805
NAND,gross_profit_usd_m,Gross profit,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),28,0.024398480692906618,0.000595285860122137,0.047433228284802495
NAND,gross_profit_usd_m,Gross profit,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),27,-0.017282392787211536,0.00029868110045146135,-0.03590490559333265
NAND,gross_profit_usd_m,Gross profit,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),26,-0.1651664718641828,0.027279963428061885,-0.6189990178638484
NAND,gross_profit_usd_m,Gross profit,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),25,-0.49710725304427517,0.24711562102922502,-1.8930451504966173
NAND,gross_profit_usd_m,Gross profit,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),24,-0.3257133360540589,0.1060891772834643,-1.2509786731985304
NAND,gross_profit_usd_m,Gross profit,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),23,-0.135724595231597,0.01842116575078084,-0.5259170737702571
NAND,gross_profit_usd_m,Gross profit,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),22,-0.18652854159945817,0.0347928968312208,-0.7354115764010083
NAND,operating_income_usd_m,Operating income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),25,-0.6219735690108468,0.38685112054809057,-531.6773309625036
NAND,operating_income_usd_m,Operating income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),26,-0.30363557881276526,0.09219456472096299,-261.91328652875956
NAND,operating_income_usd_m,Operating income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.052467294705169636,0.0027528170136791215,52.090865327233644
NAND,operating_income_usd_m,Operating income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.40459930580202363,0.16370059825547945,413.8709513644771
NAND,operating_income_usd_m,Operating income,YoY delta USDm,0,Same quarter,29,0.648588494018353,0.42066703457299504,669.6685888884099
NAND,operating_income_usd_m,Operating income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),29,0.5000514059068631,0.2500514085494304,521.1878738199263
NAND,operating_income_usd_m,Operating income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),28,0.29721824404274905,0.08833868459185513,304.7488524745624
NAND,operating_income_usd_m,Operating income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),27,0.10141063790867802,0.010284117481045003,110.85547572481244
NAND,operating_income_usd_m,Operating income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),26,-0.3981486325747233,0.15852233362112203,-783.196040237831
NAND,operating_income_usd_m,Operating income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),25,-0.7049426741121105,0.49694417378433325,-1408.0664786530313
NAND,operating_income_usd_m,Operating income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),24,-0.5166534277481283,0.2669307644038904,-1028.7541795975515
NAND,operating_income_usd_m,Operating income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),23,-0.28362505763933793,0.08044317332091776,-562.168671265115
NAND,operating_income_usd_m,Operating income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),22,-0.026643687269826726,0.0007098860713323267,-53.59948208780488
NAND,net_income_usd_m,Net income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),25,-0.6085384551753604,0.37031905142721416,-474.44871632570704
NAND,net_income_usd_m,Net income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),26,-0.5231372492360326,0.27367258153824287,-405.79231796943924
NAND,net_income_usd_m,Net income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),27,-0.2257531009377321,0.05096446258300186,-213.45449963410672
NAND,net_income_usd_m,Net income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.19560299047997345,0.038260529884708586,193.66971368878083
NAND,net_income_usd_m,Net income,YoY delta USDm,0,Same quarter,29,0.6326321777475223,0.4002234723215727,644.234167622918
NAND,net_income_usd_m,Net income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),29,0.5607516187751912,0.3144423779589974,588.0080727120779
NAND,net_income_usd_m,Net income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),28,0.45289827210502837,0.20511684487572032,468.8915287540067
NAND,net_income_usd_m,Net income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),27,0.3188411203760916,0.10165966004268132,347.20144611893255
NAND,net_income_usd_m,Net income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),26,-0.1279527333431816,0.01637190196999134,-251.33768308822127
NAND,net_income_usd_m,Net income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),25,-0.5044305723696232,0.2544502023411457,-1006.5299252096627
NAND,net_income_usd_m,Net income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),24,-0.5373920405385749,0.28879020523421334,-1077.729034487257
NAND,net_income_usd_m,Net income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),23,-0.5324145153220127,0.2834652161255737,-1062.0926925118501
NAND,net_income_usd_m,Net income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),22,-0.37190499014208295,0.1383133216925828,-752.8298034971039
Neocloud,revenue_usd_m,Revenue,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),0,,,
Neocloud,revenue_usd_m,Revenue,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),0,,,
Neocloud,revenue_usd_m,Revenue,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),0,,,
Neocloud,revenue_usd_m,Revenue,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),1,,,
Neocloud,revenue_usd_m,Revenue,YoY %,0,Same quarter,2,,,
Neocloud,revenue_usd_m,Revenue,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),3,,,
Neocloud,revenue_usd_m,Revenue,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),3,,,
Neocloud,revenue_usd_m,Revenue,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),3,,,
Neocloud,revenue_usd_m,Revenue,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),3,,,
